time,iphone_info,package,mem,cpu,systemCpu,rxBytes,txBytes,rxTcpBytes,txTcpBytes,fps,level,batterytem
2022-05-19 15:44:52.150, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.09, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:52.689, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 32.14, 7.14, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:53.259, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.49, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:53.824, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.92, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:54.614, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.767, 0.0, 9.09, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:55.132, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.782, 0.0, 8.33, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:55.703, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 9.26, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:56.256, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 6.93, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:56.783, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 7.89, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:57.360, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 7.76, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:57.941, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.57, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:58.437, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 10.19, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:58.962, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.52, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:44:59.481, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.791, 35.51, 7.48, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:00.031, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.767, 0.0, 7.41, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:00.603, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.782, 0.0, 9.62, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:01.132, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 5.88, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:01.631, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 7.77, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:02.185, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.41, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:02.697, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.91, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:03.352, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 5.84, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:04.012, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.26, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:04.553, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.62, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:05.083, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.767, 0.0, 8.57, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:05.640, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.782, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:06.144, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 7.76, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:06.719, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 7.55, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:07.256, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 42.86, 9.82, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:07.808, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.49, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:08.373, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.82, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:08.929, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.62, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:09.469, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 7.96, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:10.030, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.06, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:10.651, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.767, 0.0, 7.84, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:11.172, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.782, 0.0, 4.33, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:12.329, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:12.835, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 6.67, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:13.614, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 7.69, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:14.190, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.62, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:14.741, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.18, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:15.284, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.73, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:15.979, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.767, 0.0, 8.77, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:16.482, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.782, 0.0, 7.84, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:17.134, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 39.1, 7.52, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:17.678, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.795, 0.0, 5.34, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:18.394, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.66, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:19.013, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.11, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:19.548, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 9.01, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:20.097, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.07, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:20.610, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.49, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:21.173, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.771, 0.0, 9.62, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:21.693, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 8.04, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:22.240, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 9.91, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:22.822, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 9.01, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:23.357, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 6.8, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:23.886, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 9.43, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:24.419, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.795, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:24.935, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.74, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:25.430, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.82, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:25.951, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:26.487, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.771, 0.0, 9.17, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:27.017, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 49.55, 9.01, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:27.603, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.77, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:28.172, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 9.57, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:28.738, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 10.19, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:29.281, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 6.96, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:29.892, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.11, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:30.535, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.1, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:31.197, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 9.35, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:31.728, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.771, 0.0, 8.85, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:32.322, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 10.19, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:32.834, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:33.411, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 6.67, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:33.941, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.02, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:34.524, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.44, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:35.168, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.18, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:35.709, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 6.93, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:36.223, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 10.28, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:36.754, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.782, 0.0, 7.52, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:37.459, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 8.41, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:37.966, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 40.0, 8.67, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:38.723, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 10.31, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:39.220, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 6.93, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:39.744, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.77, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:40.273, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 9.35, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:40.832, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.02, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:41.430, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.77, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:41.959, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.771, 0.0, 7.69, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:42.501, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 7.55, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:43.035, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 8.57, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:43.585, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.74, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:44.110, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.14, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:44.673, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.92, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:45.685, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 5.29, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:46.351, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:46.858, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.08, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:47.379, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.771, 0.0, 8.53, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:48.080, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 9.73, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:48.751, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 6.58, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:49.371, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 7.69, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:49.891, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 11.19, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:50.581, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 59.8, 7.84, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:51.090, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 6.14, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:51.804, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 10.87, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:52.381, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.11, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:52.948, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.786, 0.0, 7.69, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:53.454, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.79, 0.0, 10.28, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:54.002, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.57, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:54.661, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 6.41, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
2022-05-19 15:45:55.330, Samsung SM-G9550;msm8998;3G, com.hcp.flaget, 142.794, 0.0, 8.41, 0.0, 0.0, 0.0, 0.0, 8, 86, 2.6
